packet_rate,payload_entropy,conn_duration,failed_logins,port_scan_count,target
-0.1407116533545384,0.4623174461402022,-1.9809811623833857,1.8846281281805042,2.4603792103838855,1
-1.7068249056735971,-2.1530250851111457,-0.010907230924982247,-0.31774131021994734,-3.0005111770821395,1
-2.3225782435363236,-1.324659175122053,-2.507759064970773,-0.4809315706766858,-0.40921382390175776,0
-2.1333765865145944,-1.5889808263086853,-2.543749463209095,-0.033608577069102474,-0.3689352761521776,0
-1.6440352622607222,-0.8480804214657275,1.4777018078433268,1.1996695167829818,-3.1874942786600275,0
-2.272978428772871,-1.251045689751083,-0.19974351995421524,1.5423503483335455,-2.286268246930457,1
-0.45635532138772095,0.2754532267547042,0.9421832019722153,0.7051778205564232,-0.9588489588752158,1
2.241907819011524,0.2734417370594189,0.9680246588821307,-0.13777602472777384,0.9571131061072466,1
2.1935989987790574,-0.012809382636589595,-0.0726812355351063,-0.21046982492725752,1.7088808756952385,1
-1.369391999839072,-0.894900749881922,-0.7256883853213603,2.2449630106354737,-0.7044186624906219,1
-1.5891106539812805,-0.1581984078713079,0.9396159582207594,2.5694668368961873,-1.8898218784964735,0
-1.5973533237636193,-0.37168394531214466,1.048037926498861,1.0599520238189146,-2.3834006825994916,0
1.8489591058896395,-3.1641159897384417,-0.018854058251124073,-1.1860508701248933,-1.1773447135347657,0
-2.344181102215802,-1.5029859949890825,2.3613340741262805,0.6720787737228049,-5.169564185941951,0
-0.26616187111712697,-1.1404844647564014,-1.7664978389173354,-0.8929039003797665,0.5201118010803154,1
-1.0662251119204096,-2.595772114691165,2.104998227836471,0.1465790693878538,-4.8589586479578255,0
-1.7124062073241295,-1.4311228149867834,-2.1626550553157102,-0.24014166663896408,-0.3283148070129709,0
-0.02257757807248728,1.364964128776403,-1.8885282944749657,4.1235587902342665,3.47714441858649,1
-2.4606985118660796,-1.894750176196808,0.0689308993956732,1.3408813317401997,-3.2183901858196022,1
1.2636412591483732,-1.7702231443413439,-0.42973094886352503,-1.1635889324106818,-0.144278566037235,0
-0.48133585421754876,-0.5223817894402597,0.21767871214936463,0.3507933298535211,-0.9339846297460493,0
-1.5431919317544613,-3.2245547008298336,-0.6186874506286333,-0.937736492541533,-3.194907554918963,1
1.2661636538469678,-2.868461205625464,0.4621297313762921,0.8032943539545002,-1.5812584253699185,0
1.1659782232701277,1.4704224765625393,0.6056775602860305,-1.30566591626319,1.2449033763916746,1
-0.8203386859279499,-0.7823982598214254,-0.3542449358700419,-1.5454220919439465,-1.1051277573043414,0
-0.8337719118947864,-0.9097208025505487,0.8470908228050251,1.815080253036726,-1.909112505579913,0
-0.19433001854964338,0.11577120736810453,-1.717246976758097,1.1161811073705787,1.7835256978453278,1
-2.4704923168698705,-1.3577407849826668,0.07809985247500983,2.642729196948772,-2.634137977263004,1
-0.13299153799863728,1.259808814562088,0.4467680936160794,-0.2663855669229793,0.3937361326100942,1
-2.1776439702662387,-1.228618246506915,1.9954716738527813,-1.7928907007281674,-4.825458334359926,0
-1.0321447000559003,-0.6510527560258362,-2.2710915741862987,2.1572852521067594,1.2434437235414721,1
0.137233463499161,-0.9308463918973078,-0.66748242253714,-0.8002899732862074,-0.07344345851154488,0
-1.8700562327343588,0.385778940529409,-1.23568781789202,-2.7259719360636536,-0.3126128262608583,0
-1.0542797634704366,-2.0909505543265583,-0.8951656869155254,0.07592018372891718,-1.530576515794026,0
0.8185108494008516,2.0418997588234378,2.073465362270318,1.3768240584917417,0.36598513100666397,1
-1.3338971589461512,-0.7795951102096593,1.070972923601178,0.3058135049112377,-2.6270399967763534,1
0.7783764118997236,-3.1750366006389523,1.0116921065642697,1.993848715939333,-2.5586176301263035,0
-1.1616637098508393,-2.487118917700305,2.2238745001069375,0.5089861297671843,-4.912709717286556,0
-0.5316881960701589,-1.648411419007137,0.15009852420965686,-1.0217951523591466,-1.9713417693820419,1
1.4773271241498378,-2.9309259778964734,-0.22060953520941606,1.813777773867585,-0.6539935871608802,0
-0.43384352900193257,-0.7327898060182135,-1.7531851457144663,-0.6486779486264423,0.7282123623031256,0
-1.7175157789597666,-0.8330261357122728,0.3150178554635048,2.4407660386259935,-1.9147580056322897,1
-0.35954952819212604,-0.9097212630206212,-1.6942545132490983,0.3068918333199717,0.7278361383837577,1
3.168690147869615,1.324462334413315,0.3590302524728808,-2.4188055100435655,2.746193660667331,0
-2.4420722292747614,1.533720580587807,0.5889545204374806,2.733888711863975,-0.8702998160714894,0
-2.757419055117317,-0.9279444103978141,2.509447197675914,2.423997056789825,-4.936187440124751,0
0.15611288377941213,-1.6000995728746066,0.5455547214353711,1.61044089128959,-1.4182320747142247,0
-0.7455117841939645,-2.027816908638985,1.4417032827600624,-2.1794665356319936,-3.8591516603125866,0
-1.8889751350681636,-0.3781037021533856,-0.8172098872888836,2.2949345580467106,-0.6064404509347063,1
-1.2665378857836571,-1.40197800243759,-0.5756360100326441,-0.9098749693621881,-1.6160894921220175,0
-2.461137563867915,-1.3630877439913096,-0.8981551791758418,-1.3114042337418161,-2.241252525391631,0
2.3464315169794734,1.242121875032567,1.717943883539776,-1.409811183395092,0.8667609679370147,1
-0.5441321173687763,-1.4887910305791086,-1.1084145212795766,-0.20084017185946146,-0.5067659674413469,0
1.004515821166788,-2.164051626979557,0.061645639664318574,-1.70217489604592,-1.204900344440212,0
0.2934367180467581,-1.1170302671398997,-0.08363320639631522,-0.6532056733783351,-0.6486206423589281,0
-0.9660136846728478,-1.9141922035584762,-1.6200149635763512,-0.1964320960156094,-0.6554739071854505,1
-1.9695871759634305,-0.23910025929264545,1.324237147343968,0.1897899821388166,-2.961268151264062,0
-0.27618216363852777,0.02527762108271414,0.8479130432469866,-0.5442760375468523,-1.1007004616272353,1
-2.737446511877998,-0.21218183536843616,-2.303344252977129,-1.9050547897808923,-0.2731417791866786,0
-0.26119865494539884,1.1170675149630127,2.332433160044375,-2.3262068228277775,-1.9575933959587242,1
1.6498136932809615,0.8114205743191493,1.3451597384820018,0.22271789968068556,0.6012093572523296,1
1.6063821547462327,1.2383630419938008,0.9619125059256738,0.3079891233042167,1.2850141187765578,1
0.6659884738428417,-1.5879385355507465,-0.0784423672423491,-0.09900605857448186,-0.6524505753210923,0
3.8321176736767693,1.8910042884704632,-0.23057568897413172,-4.061412297613018,4.032787544790111,1
-0.6303750449704497,-4.056367870662654,2.713460793119716,0.1806975283203398,-6.243294982253959,0
1.5985853253838957,1.3027459945568856,3.1009820376374724,-1.5254333177127295,-1.030381060321298,1
-1.2100150656953903,-1.7130232753152235,1.6329647984330138,0.34650322599296735,-3.796983932617816,0
-1.7536022127296058,-1.7655420621551792,-0.11282386531915156,1.342980047695779,-2.399538375431522,1
1.5325700091105185,-0.4267854728149174,0.4803075477249782,-1.6214077186378848,0.13990259237694147,1
-1.7752870385368542,-1.328617821287634,1.839413239211156,2.753774245759335,-3.7901062175068647,0
-1.542558120425849,-1.3879051217182692,-0.49411674731581146,1.432721674680941,-1.5604007551440686,1
-0.5684297015091438,-1.1376132203790454,0.5805602313852983,-0.8155561871895955,-1.99783376424143,0
1.5821296602051176,1.8820992761997932,0.719128503135456,-0.5423250117097635,1.8788866747304178,1
0.9038448114701817,2.590218036069018,0.85652658574718,-1.7291793087015352,1.6013736807384835,1
0.2399673885327589,2.0665644275414707,0.9303147199389202,-1.9575850828649242,0.584774267902,1
-3.512935726981558,-0.5504848247430847,2.778406471747166,2.701378624321917,-5.446763945432982,0
-2.2183528116466182,0.2779499674300243,-1.1846372092966582,-2.8289595143210056,-0.7269380084476409,0
-1.9744941299753422,-1.583689056912629,-1.9788744049704405,-0.29536742673506544,-0.8344294281614242,0
2.739987717918245,-0.7997406904287083,-0.11143967945382816,-0.9946418581333617,1.4455167369858215,1
-0.9355990092865984,-0.7777057990557732,0.30265030857961883,0.7454920521245916,-1.5049858749326162,1
-1.303456679880871,-0.5902685618707895,-0.5331755295182534,2.2483679272408303,-0.6072529536964895,1
-2.534156367663723,-1.1170404778063177,2.3355073067941214,1.3794373513693632,-4.890535848515121,0
1.5544071870944816,0.7226266623867802,0.5288603985552441,-1.5800113916735745,1.0012911755891614,1
1.2652471480133483,2.45039969309888,1.6457054493336192,-1.7783112814399575,0.9895419585716803,1
-0.23173106111949715,2.3442020264004375,1.2759266511511873,0.2596605707276842,0.4172690898039737,1
0.6314593715472974,1.3375667110681455,2.9201515429755074,0.2369849107409132,-1.313339403272293,1
-2.396293094643315,-0.3776948276374038,1.8416209539615382,2.2519150892474737,-3.6058972955873245,0
-0.6823444564003097,0.20931686751282186,-0.7310531658462942,-2.309409633708257,0.024883709846080515,0
-2.4855954703970853,-0.15679797251007255,1.6630628727495211,1.674123545451034,-3.411707353950635,0
0.8572916757969729,-0.7557354426067994,-0.8444562109504623,-1.597402899197521,0.6714599591088791,0
-4.0358785766310055,1.5496361591529393,-2.6488074642137853,-4.218086515081469,0.09932036784522968,0
0.6433239307929484,-0.47017046417107455,-0.40935853316769566,-1.1101980978637174,0.3714759672764455,0
1.927350916056447,-0.42170821415664594,1.1887147851223934,-3.666450946124328,-0.5416436989436513,1
-0.30500886473627165,1.2723186259395485,2.5970274932262782,-0.8096034040943703,-1.9132632588544949,1
-0.7638720942877036,-2.534063441129471,-1.0430113114823611,0.777970299176413,-1.4046301475328964,0
-1.839364605778134,0.356649069503721,-1.4225921635831167,-2.601744205560408,-0.11063052381509708,0
-1.869332442144695,-1.8651943515874083,0.5473896918673895,0.5855923463809536,-3.3204676851882433,1
2.8995361212142527,0.6778366962344868,0.45462305166007777,1.3502532011216437,2.4883593222625624,1
0.5262727192681933,0.8989703712980682,0.029492933737109372,-0.534728143067227,0.9901561891404234,1
0.4925353076328127,-2.5058421696785476,0.04819871573662393,0.7623359622884189,-1.49354913720166,0
-1.6180826668089348,-1.6977820543281181,1.9583188116398915,-1.3852157104852494,-4.664424238638778,0
-0.9100891296171033,-2.6774334039726857,2.142681438098011,2.566343628889623,-4.492550284997803,0
-0.9390411198392228,-1.6845677854266152,-0.9470447417276452,-0.7075074950139926,-1.19054049638345,1
-2.652421525016597,-0.2406534506568514,1.7346050108201134,-1.946381880221323,-4.193098870256279,0
0.4354593429964603,2.0920997123392997,1.721494758741998,-2.2862654262023367,-0.06847799464147486,1
-3.295437474297492,1.673987534162082,1.1042271578888194,1.1683841887195971,-2.144190409792132,0
-0.8279622215098428,0.9185313711192507,-1.685381171260644,2.967666694530431,2.1521326659361932,1
-1.0976552982447152,2.7400832228868266,-1.512890978313961,1.7037447385763158,3.000269668770712,0
2.812424710530741,0.49283833043949365,0.813097154586141,-1.4105260716089245,1.5320029006064049,1
1.5614957854725842,-2.0686588484565602,-0.46004448397496644,-0.8992579490316688,-0.07900282985535512,0
0.1161300221283248,-0.1101690873806731,-3.054299146153282,0.9397885264245986,3.1317404547325163,1
-0.4116556658393066,-0.3313499097278907,0.19707237072937756,-2.1102457212783516,-1.0659989029256252,0
-1.7179891512240486,-1.6416912823880225,2.0477971248670532,1.2959618024051418,-4.400901190214066,0
-0.6979523625153734,-0.9431318849520356,-1.9654627903888773,0.34290140893435883,0.7141965883698023,1
-1.298983806270758,-2.4422004293343402,-1.5187181956688067,0.5445345522440753,-1.310338096237469,1
-1.5630143516687975,0.5425042392676966,-0.59099989624672,-3.1401940019710866,-0.6480904026541436,0
2.4388561545834078,-1.6487150017940424,-1.4270993663027762,0.41412467713660517,2.051822368289573,0
2.3170035409714904,0.055463849957146594,0.1626841013034407,0.15049004274176636,1.6770029833583688,1
-0.6085156065998372,-0.8619578019413829,0.6227724106548673,2.9095593738930607,-1.323271947936518,0
-0.2343541297001681,-0.5419138598373159,-2.3697407584332644,0.9899454565910517,1.8670946058265225,0
1.4633195944290152,0.7735487755914007,0.7870414592947526,-3.112473319417161,0.4981903463482753,1
0.14398066046331892,0.6810548802797884,0.45795532297810393,-3.0811142992237026,-0.2551949796012474,0
-2.2337440908366304,-1.537121434387167,2.4359638421756427,2.117115734168248,-4.977400774449976,0
-1.1269521172138,-1.0589547373639439,1.1013644361658372,0.8892676414499914,-2.6303244848701177,0
0.6513858362120712,-2.4822761899522874,-0.786409390355514,1.192509706110743,-0.474317852938135,0
-1.1595027341790503,-1.2691227828521159,-0.5788299111633477,0.7385452730170259,-1.1923360878953737,1
2.2544515434157892,0.8340438959662779,1.3423843339573516,-0.8321185360132867,0.9325936181325141,1
-0.0865055660404197,-1.5904909550148103,-0.5440624557112963,-0.22068374605047003,-0.7910855097172326,0
0.2348686264403781,-1.956659722150793,0.7134408614357901,2.13043651158471,-1.722928017280356,0
0.7670424677611467,0.9105950913309719,2.0513090185239955,-1.3497828157871314,-0.9149167184890679,1
1.1136845219055276,2.084840920218931,1.107076512573711,-1.222600466814347,1.1992454022687284,1
-3.076233875069062,0.6452105674485453,-1.2648333772825642,-3.5754718739575955,-1.1282873846909718,0
-1.7476880248033133,-2.7422165092703716,-0.8202055401198991,0.5752651439565982,-2.564985782190446,1
-1.702411500918779,-0.2529512272411091,-1.303751935945123,-1.9548538143113445,-0.49968476881869417,0
-1.4865891680449714,-3.638797617147528,1.4143459313280573,-2.8489506327259657,-5.737365013925428,1
-2.4835623739927675,-2.9909281204835145,1.3261804476219492,-0.6649932642965091,-5.600796466417811,1
-3.280779030455712,-3.3101056319564015,4.275032483510483,-0.8646966932017062,-9.375088852256535,0
-1.5785081828812082,-2.1646616204972196,-0.25839479343952476,0.1886013485694329,-2.5962245361775005,1
-2.0553724580317008,-0.1559547068339363,-1.0339764123686948,-2.393629884857866,-1.0221162940985544,0
-2.665982044241272,-2.028531021830065,3.1598980012145397,1.3514711984149077,-6.506121002701611,0
-2.1164702392392334,-0.1449529242349502,1.226204135101894,-0.0011457189965615733,-2.9323100314318937,0
0.8814876061735206,0.12516711753357224,-0.4190447957308243,-0.7916937967458137,1.0678563731977029,1
0.9143748698862679,0.3596837600117697,0.7574104821474688,-1.4606551037263045,0.025046899596422367,1
1.0450025149289348,-3.0123597080228564,0.6448144050861124,-0.3400422284165294,-2.2043027249550446,0
-1.305228403913816,-0.4986640794391206,0.9102024595379923,1.2506123372103883,-2.09548643388839,0
0.798150252012013,-2.050555275497208,0.2682624115608365,0.12028797054608986,-1.2164292892517323,0
0.4604334842936961,-0.6377540998461757,-0.5610233608424591,-0.6779562629345672,0.31296468001536853,0
-3.047657412343033,-2.5545566329877953,0.48455271963719926,1.9969260509604743,-4.489347988627011,1
-1.9327173268522833,-0.41529523962335935,-1.1364419921091355,-2.015427022568181,-0.9736573306737344,0
-0.344651262083696,-1.2443210387044632,0.0660493736444554,-1.0355611974477745,-1.436297813270961,0
-2.6289672003703446,-0.4642394749054364,-1.8363240392049511,-1.815025254623202,-0.829304868586942,0
-0.3910244856974373,-2.343570161049695,-1.1594029855721282,0.82778631660989,-0.8513735503370201,0
0.9006578620064484,1.7609745703970459,1.423411071714408,1.2306288280704676,0.828267406461682,1
-0.801029225791578,-0.9391758097825911,0.7749021238383071,0.09694253740242031,-2.0823485567450364,0
-0.13293274354708606,-1.0508347061770968,-0.3939619475282471,-0.5114523509507645,-0.5992340496929853,1
-2.3239210724124226,-1.3536911173848467,2.428005308674148,1.8468725982073604,-4.935865457459273,0
2.0426830774442517,2.0289550524389828,1.2424402750522343,-2.5468156723141293,1.5441757277078612,1
-0.7424670943358411,-1.0735421479180567,-1.0212801982274593,0.8349751385858122,-0.27514760861191423,1
